Date,Year,Month,MonthName,Quarter,Season,YearMonth,DayOfYear,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow,RainToday_Flag,RainTomorrow_Flag,WindGust_Placeholder,Cloud_Placeholder,Temp3pm_BelowMin,IsRainDay,MeanTemp,TempRange,TempChange_9to3,HumidityDrop_9to3,PressureChange_9to3,AvgWindSpeed,RainCategory,HeatCategory,GustCategory,MaxTemp_Z,MinTemp_Z,Humidity3pm_Z,WindGustSpeed_Z,Pressure9am_Z,AnomalyType,IsAnomaly
2010-01-02,2010,1,Jan,1,Summer,2010-01,2,23.3,30.7,0.0,6.8,4.8,,,W,E,15,19,70,79,1007.7,1005.7,7.0,7.0,25.6,24.9,No,Yes,0,1,1,0,0,0,27.0,7.4,-0.7,-9,-2.0,17.0,Dry (<=1 mm),Hot (30-35),,0.84,1.41,1.46,,-1.18,,0
2010-01-03,2010,1,Jan,1,Summer,2010-01,3,18.9,21.5,8.6,7.0,0.0,,,W,E,15,19,80,74,1015.3,1016.0,8.0,8.0,20.1,20.8,Yes,No,1,0,1,0,0,1,20.2,2.6,0.7,6,0.7,17.0,Light (1-10),Warm (20-30),,-1.56,-0.66,1.1,,0.24,,0
2010-01-04,2010,1,Jan,1,Summer,2010-01,4,18.2,23.9,1.0,2.4,2.8,,,E,ENE,7,19,64,58,1020.6,1019.1,7.0,7.0,21.4,23.2,No,No,0,0,1,0,0,0,21.05,5.7,1.8,6,-1.5,13.0,Dry (<=1 mm),Warm (20-30),,-0.93,-0.99,-0.04,,1.23,,0
2010-01-05,2010,1,Jan,1,Summer,2010-01,5,18.3,26.1,0.2,4.6,10.4,,,ENE,ENE,13,20,64,60,1018.1,1014.6,1.0,2.0,23.6,25.7,No,No,0,0,1,0,0,0,22.2,7.8,2.1,4,-3.5,16.5,Dry (<=1 mm),Warm (20-30),,-0.36,-0.94,0.11,,0.76,,0
2010-01-06,2010,1,Jan,1,Summer,2010-01,6,21.8,27.6,0.0,8.4,9.5,,,S,SE,15,17,83,71,1015.9,1013.8,7.0,5.0,22.5,24.8,No,No,0,0,1,0,0,0,24.7,5.8,2.3,12,-2.1,16.0,Dry (<=1 mm),Warm (20-30),,0.03,0.7,0.89,,0.35,,0
2010-01-07,2010,1,Jan,1,Summer,2010-01,7,20.8,24.9,0.0,8.0,0.8,,,S,SE,13,15,66,59,1018.3,1017.4,8.0,8.0,21.8,23.4,No,No,0,0,1,0,0,0,22.85,4.1,1.6,7,-0.9,14.0,Dry (<=1 mm),Warm (20-30),,-0.67,0.23,0.04,,0.8,,0
2010-01-08,2010,1,Jan,1,Summer,2010-01,8,20.9,25.6,0.4,6.0,7.7,,,E,E,13,24,66,59,1021.7,1019.7,7.0,2.0,22.9,25.5,No,No,0,0,1,0,0,0,23.25,4.7,2.6,7,-2.0,18.5,Dry (<=1 mm),Warm (20-30),,-0.49,0.28,0.04,,1.43,,0
2010-01-09,2010,1,Jan,1,Summer,2010-01,9,20.8,32.4,0.0,5.4,13.2,,,WSW,NE,2,13,76,51,1018.0,1014.6,1.0,3.0,24.4,30.6,No,No,0,0,1,0,0,0,26.6,11.6,6.2,25,-3.4,7.5,Dry (<=1 mm),Hot (30-35),,1.28,0.23,-0.53,,0.74,,0
2010-01-10,2010,1,Jan,1,Summer,2010-01,10,24.1,30.0,0.0,11.0,12.7,,,N,SSE,2,20,65,56,1016.1,1015.4,1.0,2.0,28.3,28.9,No,No,0,0,1,0,0,0,27.05,5.9,0.6,9,-0.7,11.0,Dry (<=1 mm),Hot (30-35),,0.66,1.79,-0.18,,0.38,,0
2010-01-11,2010,1,Jan,1,Summer,2010-01,11,22.1,25.8,0.0,8.6,7.8,,,E,NE,11,24,64,60,1019.4,1016.1,6.0,3.0,24.2,25.8,No,No,0,0,1,0,0,0,23.95,3.7,1.6,4,-3.3,17.5,Dry (<=1 mm),Warm (20-30),,-0.44,0.85,0.11,,1.0,,0
2010-01-12,2010,1,Jan,1,Summer,2010-01,12,23.0,30.3,0.0,8.8,9.4,,,N,ENE,6,26,77,65,1013.0,1008.5,7.0,1.0,25.0,28.4,No,No,0,0,1,0,0,0,26.65,7.3,3.4,12,-4.5,16.0,Dry (<=1 mm),Hot (30-35),,0.74,1.27,0.46,,-0.19,,0
2010-01-13,2010,1,Jan,1,Summer,2010-01,13,23.7,27.7,0.2,9.2,8.8,,,SSE,SSE,19,35,64,69,1010.9,1011.0,1.0,6.0,27.0,25.4,No,Yes,0,1,1,0,0,0,25.7,4.0,-1.6,-5,0.1,27.0,Dry (<=1 mm),Warm (20-30),,0.06,1.6,0.75,,-0.59,,0
2010-01-14,2010,1,Jan,1,Summer,2010-01,14,19.5,22.9,13.0,7.8,0.2,,,S,S,22,17,90,75,1017.7,1017.6,8.0,8.0,19.6,21.0,Yes,No,1,0,1,0,0,1,21.2,3.4,1.4,15,-0.1,19.5,Moderate (10-25),Warm (20-30),,-1.19,-0.38,1.17,,0.68,,0
2010-01-15,2010,1,Jan,1,Summer,2010-01,15,19.0,25.1,0.2,3.8,3.0,,,SSW,ESE,9,17,83,74,1018.9,1017.2,8.0,7.0,21.7,24.4,No,No,0,0,1,0,0,0,22.05,6.1,2.7,9,-1.7,13.0,Dry (<=1 mm),Warm (20-30),,-0.62,-0.61,1.1,,0.91,,0
2010-01-16,2010,1,Jan,1,Summer,2010-01,16,21.7,25.9,0.2,5.4,4.8,,,NE,ENE,11,22,72,63,1014.0,1009.6,6.0,7.0,23.4,24.5,No,No,0,0,1,0,0,0,23.8,4.2,1.1,9,-4.4,16.5,Dry (<=1 mm),Warm (20-30),,-0.41,0.66,0.32,,-0.01,,0
2010-01-17,2010,1,Jan,1,Summer,2010-01,17,20.3,27.3,0.0,6.6,10.3,,,W,SSE,0,26,64,68,1004.2,1003.0,3.0,7.0,24.6,25.6,No,No,0,0,1,0,0,0,23.8,7.0,1.0,-4,-1.2,13.0,Dry (<=1 mm),Warm (20-30),,-0.05,-0.0,0.68,,-1.84,,0
2010-01-18,2010,1,Jan,1,Summer,2010-01,18,16.7,25.7,0.0,8.0,13.0,,,W,W,15,28,55,14,1002.9,1002.5,1.0,2.0,21.0,25.1,No,No,0,0,1,0,0,0,21.2,9.0,4.1,41,-0.4,21.5,Dry (<=1 mm),Warm (20-30),,-0.46,-1.7,-3.17,,-2.08,Very dry,1
2010-01-19,2010,1,Jan,1,Summer,2010-01,19,15.6,26.8,0.0,10.0,13.3,,,WSW,E,15,22,39,31,1009.5,1007.4,1.0,1.0,19.8,22.9,No,No,0,0,1,0,0,0,21.2,11.2,3.1,8,-2.1,18.5,Dry (<=1 mm),Warm (20-30),,-0.18,-2.21,-1.96,,-0.85,,0
2010-01-20,2010,1,Jan,1,Summer,2010-01,20,17.4,28.9,0.0,10.4,13.0,,,WNW,E,7,24,41,34,1010.4,1007.8,0.0,0.0,23.2,26.6,No,No,0,0,1,0,0,0,23.15,11.5,3.4,7,-2.6,15.5,Dry (<=1 mm),Warm (20-30),,0.37,-1.37,-1.74,,-0.68,,0
2010-01-21,2010,1,Jan,1,Summer,2010-01,21,19.5,27.4,0.0,9.0,12.8,,,W,E,6,24,74,58,1012.3,1008.4,3.0,2.0,24.0,27.4,No,No,0,0,1,0,0,0,23.45,7.9,3.4,16,-3.9,15.0,Dry (<=1 mm),Warm (20-30),,-0.02,-0.38,-0.04,,-0.32,,0
2010-01-22,2010,1,Jan,1,Summer,2010-01,22,22.6,32.6,0.0,8.2,9.6,,,W,E,7,15,77,64,1013.6,1008.8,3.0,2.0,25.0,29.2,No,No,0,0,1,0,0,0,27.6,10.0,4.2,13,-4.8,11.0,Dry (<=1 mm),Hot (30-35),,1.34,1.08,0.39,,-0.08,,0
2010-01-23,2010,1,Jan,1,Summer,2010-01,23,25.0,41.3,0.0,13.4,5.6,,,NW,SSE,26,6,28,17,1007.8,1005.4,5.0,5.0,31.9,39.9,No,Yes,0,1,1,0,0,0,33.15,16.3,8.0,11,-2.4,16.0,Dry (<=1 mm),Extreme heat (>=35),,3.61,2.21,-2.95,,-1.17,Heat,1
2010-01-24,2010,1,Jan,1,Summer,2010-01,24,18.4,23.0,6.2,8.6,0.1,,,SSW,ESE,7,11,92,66,1016.3,1014.5,8.0,8.0,19.5,22.6,Yes,No,1,0,1,0,0,1,20.7,4.6,3.1,26,-1.8,9.0,Light (1-10),Warm (20-30),,-1.17,-0.9,0.53,,0.42,,0
2010-01-25,2010,1,Jan,1,Summer,2010-01,25,19.5,26.1,0.4,3.6,2.8,,,WNW,E,2,19,80,70,1014.8,1011.8,8.0,7.0,22.4,25.7,No,No,0,0,1,0,0,0,22.8,6.6,3.3,10,-3.0,10.5,Dry (<=1 mm),Warm (20-30),,-0.36,-0.38,0.82,,0.14,,0
2010-01-26,2010,1,Jan,1,Summer,2010-01,26,22.3,29.0,0.0,4.0,8.6,,,NE,ENE,6,19,83,69,1010.9,1007.2,6.0,3.0,25.1,27.7,No,No,0,0,1,0,0,0,25.65,6.7,2.6,14,-3.7,12.5,Dry (<=1 mm),Warm (20-30),,0.4,0.94,0.75,,-0.59,,0
2010-01-27,2010,1,Jan,1,Summer,2010-01,27,22.9,27.1,0.0,6.2,4.6,,,S,SSE,19,20,78,72,1015.1,1013.6,8.0,8.0,23.4,25.0,No,No,0,0,1,0,0,0,25.0,4.2,1.6,6,-1.5,19.5,Dry (<=1 mm),Warm (20-30),,-0.1,1.22,0.96,,0.2,,0
2010-01-28,2010,1,Jan,1,Summer,2010-01,28,22.2,26.6,0.0,4.8,1.8,,,W,ENE,0,17,80,81,1012.1,1009.5,8.0,8.0,23.7,24.6,No,Yes,0,1,1,0,0,0,24.4,4.4,0.9,-1,-2.6,8.5,Dry (<=1 mm),Warm (20-30),,-0.23,0.89,1.6,,-0.36,,0
2010-01-29,2010,1,Jan,1,Summer,2010-01,29,19.6,30.2,2.6,3.4,9.5,,,WNW,SE,7,20,81,53,1008.6,1010.0,1.0,1.0,22.2,29.6,Yes,Yes,1,1,1,0,0,1,24.9,10.6,7.4,28,1.4,13.5,Light (1-10),Hot (30-35),,0.71,-0.33,-0.39,,-1.02,,0
2010-01-30,2010,1,Jan,1,Summer,2010-01,30,20.5,27.3,2.6,6.4,7.0,,,S,SE,26,13,82,66,1018.6,1017.9,8.0,7.0,21.6,26.4,Yes,No,1,0,1,0,0,1,23.9,6.8,4.8,16,-0.7,19.5,Light (1-10),Warm (20-30),,-0.05,0.09,0.53,,0.85,,0
2010-01-31,2010,1,Jan,1,Summer,2010-01,31,21.5,26.6,0.0,5.4,9.2,,,E,E,19,24,75,70,1016.7,1014.6,6.0,7.0,25.6,26.0,No,No,0,0,1,0,0,0,24.05,5.1,0.4,5,-2.1,21.5,Dry (<=1 mm),Warm (20-30),,-0.23,0.56,0.82,,0.5,,0
2010-02-01,2010,2,Feb,1,Summer,2010-02,32,22.6,27.7,0.0,7.8,7.9,,,E,E,13,24,73,66,1015.9,1016.1,6.0,7.0,25.6,26.6,No,No,0,0,1,0,0,0,25.15,5.1,1.0,7,0.2,18.5,Dry (<=1 mm),Warm (20-30),,0.26,1.15,0.41,,0.06,,0
2010-02-02,2010,2,Feb,1,Summer,2010-02,33,22.7,27.7,0.6,8.0,9.8,,,ESE,SE,19,30,61,60,1017.8,1016.4,6.0,7.0,25.0,25.9,No,Yes,0,1,1,0,0,0,25.2,5.0,0.9,1,-1.4,24.5,Dry (<=1 mm),Warm (20-30),,0.26,1.2,-0.06,,0.4,,0
2010-02-03,2010,2,Feb,1,Summer,2010-02,34,21.4,27.3,23.4,6.4,7.3,,,E,E,26,26,90,66,1014.9,1014.3,7.0,4.0,22.0,27.2,Yes,Yes,1,1,1,0,0,1,24.35,5.9,5.2,24,-0.6,26.0,Moderate (10-25),Warm (20-30),,0.13,0.58,0.41,,-0.12,,0
2010-02-04,2010,2,Feb,1,Summer,2010-02,35,21.9,27.2,3.4,6.0,3.9,,,E,E,28,28,83,76,1013.9,1011.3,7.0,7.0,25.2,26.1,Yes,Yes,1,1,1,0,0,1,24.55,5.3,0.9,7,-2.6,28.0,Light (1-10),Warm (20-30),,0.1,0.82,1.2,,-0.29,,0
2010-02-05,2010,2,Feb,1,Summer,2010-02,36,23.1,26.5,4.0,4.8,3.0,,,NE,NNE,11,19,79,88,1010.1,1008.8,7.0,7.0,25.8,24.9,Yes,Yes,1,1,1,0,0,1,24.8,3.4,-0.9,-9,-1.3,15.0,Light (1-10),Warm (20-30),,-0.12,1.39,2.15,,-0.97,,0
2010-02-06,2010,2,Feb,1,Summer,2010-02,37,20.5,22.4,31.2,5.0,0.0,,,S,S,31,24,95,95,1015.7,1016.2,7.0,8.0,21.6,22.2,Yes,Yes,1,1,1,0,0,1,21.45,1.9,0.6,0,0.5,27.5,Heavy (25-50),Warm (20-30),,-1.41,0.15,2.7,,0.03,,0
2010-02-07,2010,2,Feb,1,Summer,2010-02,38,20.2,25.0,77.4,7.4,0.2,,,SSW,SE,19,15,95,86,1021.6,1020.8,7.0,8.0,21.1,23.8,Yes,Yes,1,1,1,0,0,1,22.6,4.8,2.7,9,-0.8,17.0,Very heavy (>50),Warm (20-30),,-0.59,0.01,1.99,,1.07,Extreme rain,1
2010-02-08,2010,2,Feb,1,Summer,2010-02,39,21.0,27.6,3.4,1.8,2.3,,,ESE,E,7,22,76,70,1022.9,1021.9,8.0,7.0,23.5,26.3,Yes,No,1,0,1,0,0,1,24.3,6.6,2.8,6,-1.0,14.5,Light (1-10),Warm (20-30),,0.23,0.39,0.73,,1.3,,0
2010-02-09,2010,2,Feb,1,Summer,2010-02,40,22.8,27.6,0.0,5.8,9.9,,,W,E,4,24,83,65,1023.0,1021.2,6.0,3.0,24.3,27.3,No,No,0,0,1,0,0,0,25.2,4.8,3.0,18,-1.8,14.0,Dry (<=1 mm),Warm (20-30),,0.23,1.25,0.33,,1.32,,0
2010-02-10,2010,2,Feb,1,Summer,2010-02,41,21.7,27.9,0.4,5.8,10.1,,,NE,ENE,9,20,72,61,1020.6,1017.6,2.0,2.0,25.6,27.3,No,No,0,0,1,0,0,0,24.8,6.2,1.7,11,-3.0,14.5,Dry (<=1 mm),Warm (20-30),,0.32,0.72,0.01,,0.9,,0
2010-02-11,2010,2,Feb,1,Summer,2010-02,42,21.4,28.2,0.0,8.8,6.9,,,E,ENE,4,26,71,60,1017.1,1013.5,2.0,2.0,25.3,27.4,No,No,0,0,1,0,0,0,24.8,6.8,2.1,11,-3.6,15.0,Dry (<=1 mm),Warm (20-30),,0.41,0.58,-0.06,,0.27,,0
2010-02-12,2010,2,Feb,1,Summer,2010-02,43,23.9,37.8,0.0,9.0,9.8,,,W,WNW,2,15,71,32,1008.7,1005.5,6.0,7.0,26.9,37.4,No,Yes,0,1,1,0,0,0,30.85,13.9,10.5,39,-3.2,8.5,Dry (<=1 mm),Extreme heat (>=35),,3.43,1.77,-2.28,,-1.22,Heat,1
2010-02-13,2010,2,Feb,1,Summer,2010-02,44,21.4,25.5,70.0,9.4,0.3,,,S,E,17,11,92,80,1011.9,1010.2,8.0,8.0,22.1,25.2,Yes,Yes,1,1,1,0,0,1,23.45,4.1,3.1,12,-1.7,14.0,Very heavy (>50),Warm (20-30),,-0.43,0.58,1.52,,-0.65,Extreme rain,1
2010-02-14,2010,2,Feb,1,Summer,2010-02,45,22.1,26.4,10.0,2.0,1.4,,,W,E,9,11,91,92,1007.3,1004.5,7.0,8.0,23.5,23.9,Yes,Yes,1,1,1,0,0,1,24.25,4.3,0.4,-1,-2.8,10.0,Light (1-10),Warm (20-30),,-0.15,0.91,2.46,,-1.46,,0
2010-02-15,2010,2,Feb,1,Summer,2010-02,46,20.2,30.0,15.2,2.8,9.9,,,W,ENE,11,17,95,67,1006.7,1003.5,6.0,3.0,21.4,28.5,Yes,No,1,0,1,0,0,1,25.1,9.8,7.1,28,-3.2,14.0,Moderate (10-25),Hot (30-35),,0.98,0.01,0.49,,-1.57,,0
2010-02-16,2010,2,Feb,1,Summer,2010-02,47,21.3,26.4,0.2,7.6,8.7,,,W,S,22,35,65,57,1011.8,1013.6,7.0,7.0,22.3,25.0,No,No,0,0,1,0,0,0,23.85,5.1,2.7,8,1.8,28.5,Dry (<=1 mm),Warm (20-30),,-0.15,0.53,-0.3,,-0.67,,0
2010-02-17,2010,2,Feb,1,Summer,2010-02,48,18.5,25.6,0.0,7.8,12.8,,,SW,SE,9,20,64,56,1016.7,1016.0,3.0,2.0,21.4,25.4,No,No,0,0,1,0,0,0,22.05,7.1,4.0,8,-0.7,14.5,Dry (<=1 mm),Warm (20-30),,-0.4,-0.8,-0.38,,0.2,,0
2010-02-18,2010,2,Feb,1,Summer,2010-02,49,18.3,25.9,0.0,8.0,12.0,,,SE,SE,19,20,52,51,1022.4,1023.4,5.0,5.0,23.7,24.9,No,No,0,0,1,0,0,0,22.1,7.6,1.2,1,1.0,19.5,Dry (<=1 mm),Warm (20-30),,-0.31,-0.9,-0.78,,1.22,,0
2010-02-19,2010,2,Feb,1,Summer,2010-02,50,20.2,25.5,0.0,7.2,8.0,,,ESE,E,19,13,60,51,1024.8,1023.1,5.0,6.0,22.6,25.0,No,No,0,0,1,0,0,0,22.85,5.3,2.4,9,-1.7,16.0,Dry (<=1 mm),Warm (20-30),,-0.43,0.01,-0.78,,1.64,,0
2010-02-20,2010,2,Feb,1,Summer,2010-02,51,18.9,27.3,0.0,6.4,11.8,,,W,NE,13,24,76,54,1021.9,1018.4,1.0,2.0,22.2,26.1,No,No,0,0,1,0,0,0,23.1,8.4,3.9,22,-3.5,18.5,Dry (<=1 mm),Warm (20-30),,0.13,-0.61,-0.54,,1.13,,0
2010-02-21,2010,2,Feb,1,Summer,2010-02,52,20.7,29.8,0.0,9.6,11.6,,,W,E,4,15,75,59,1018.0,1014.8,1.0,1.0,23.5,28.6,No,No,0,0,1,0,0,0,25.25,9.1,5.1,16,-3.2,9.5,Dry (<=1 mm),Warm (20-30),,0.92,0.24,-0.14,,0.43,,0
2010-02-22,2010,2,Feb,1,Summer,2010-02,53,23.2,35.4,0.0,9.4,11.9,,,W,E,7,20,61,46,1015.4,1011.7,0.0,3.0,26.7,32.5,No,No,0,0,1,0,0,0,29.3,12.2,5.8,15,-3.7,13.5,Dry (<=1 mm),Extreme heat (>=35),,2.67,1.44,-1.17,,-0.03,,0
2010-02-23,2010,2,Feb,1,Summer,2010-02,54,26.0,28.6,0.0,10.4,7.4,,,S,SE,24,28,54,60,1013.6,1016.3,1.0,7.0,28.5,23.7,No,No,0,0,1,0,1,0,27.3,2.6,-4.8,-6,2.7,26.0,Dry (<=1 mm),Warm (20-30),,0.54,2.77,-0.06,,-0.35,,0
2010-02-24,2010,2,Feb,1,Summer,2010-02,55,21.1,24.1,0.0,9.2,1.5,,,ESE,E,9,13,55,52,1021.7,1021.4,8.0,7.0,22.4,23.8,No,No,0,0,1,0,0,0,22.6,3.0,1.4,3,-0.3,11.0,Dry (<=1 mm),Warm (20-30),,-0.87,0.44,-0.7,,1.09,,0
2010-02-25,2010,2,Feb,1,Summer,2010-02,56,20.5,24.6,0.0,4.4,9.3,,,E,ESE,15,22,45,46,1026.4,1026.6,2.0,2.0,23.3,24.2,No,No,0,0,1,0,0,0,22.55,4.1,0.9,-1,0.2,18.5,Dry (<=1 mm),Warm (20-30),,-0.72,0.15,-1.17,,1.92,,0
2010-02-26,2010,2,Feb,1,Summer,2010-02,57,18.1,25.1,0.0,6.0,1.6,,,W,ESE,7,7,73,58,1027.0,1024.4,6.0,7.0,20.2,24.6,No,No,0,0,1,0,0,0,21.6,7.0,4.4,15,-2.6,7.0,Dry (<=1 mm),Warm (20-30),,-0.56,-0.99,-0.22,,2.03,,0
2010-02-27,2010,2,Feb,1,Summer,2010-02,58,18.4,27.0,0.2,3.8,11.8,,,W,NE,2,19,79,60,1021.6,1017.8,5.0,1.0,21.9,26.5,No,No,0,0,1,0,0,0,22.7,8.6,4.6,19,-3.8,10.5,Dry (<=1 mm),Warm (20-30),,0.04,-0.85,-0.06,,1.07,,0
2010-02-28,2010,2,Feb,1,Summer,2010-02,59,21.0,26.7,0.0,8.0,3.8,,,WSW,ESE,4,13,83,72,1017.1,1014.3,7.0,8.0,23.7,25.8,No,Yes,0,1,1,0,0,0,23.85,5.7,2.1,11,-2.8,8.5,Dry (<=1 mm),Warm (20-30),,-0.06,0.39,0.88,,0.27,,0
2010-03-01,2010,3,Mar,1,Autumn,2010-03,60,19.2,19.7,4.2,5.0,0.0,,,SSW,SE,19,17,68,84,1018.9,1018.4,8.0,8.0,19.4,19.2,Yes,Yes,1,1,1,0,0,1,19.45,0.5,-0.2,-16,-0.5,18.0,Light (1-10),Mild (<20),,-2.52,0.16,1.87,,0.15,,0
2010-03-02,2010,3,Mar,1,Autumn,2010-03,61,17.3,23.0,9.0,3.8,1.3,,,SE,SE,17,17,52,52,1019.3,1018.2,7.0,7.0,19.5,21.8,Yes,No,1,0,1,0,0,1,20.15,5.7,2.3,0,-1.1,17.0,Light (1-10),Warm (20-30),,-1.18,-0.73,-0.6,,0.22,,0
2010-03-03,2010,3,Mar,1,Autumn,2010-03,62,18.2,24.4,0.2,7.2,7.5,,,SE,ESE,11,19,53,53,1019.4,1018.2,3.0,5.0,22.7,23.5,No,No,0,0,1,0,0,0,21.3,6.2,0.8,0,-1.2,15.0,Dry (<=1 mm),Warm (20-30),,-0.6,-0.31,-0.53,,0.24,,0
2010-03-04,2010,3,Mar,1,Autumn,2010-03,63,17.2,25.2,0.0,4.4,7.9,,,W,E,0,26,73,67,1016.2,1013.7,7.0,5.0,20.9,24.7,No,No,0,0,1,0,0,0,21.2,8.0,3.8,6,-2.5,13.0,Dry (<=1 mm),Warm (20-30),,-0.28,-0.77,0.56,,-0.36,,0
2010-03-05,2010,3,Mar,1,Autumn,2010-03,64,20.5,25.1,0.0,5.2,1.0,,,NE,ENE,20,15,72,83,1011.5,1009.6,7.0,8.0,23.9,23.5,No,Yes,0,1,1,0,0,0,22.8,4.6,-0.4,-11,-1.9,17.5,Dry (<=1 mm),Warm (20-30),,-0.32,0.77,1.79,,-1.24,,0
2010-03-06,2010,3,Mar,1,Autumn,2010-03,65,20.9,26.7,14.0,3.4,6.2,,,NNW,NE,2,15,90,77,1011.9,1010.8,6.0,3.0,22.4,25.1,Yes,No,1,0,1,0,0,1,23.8,5.8,2.7,13,-1.1,8.5,Moderate (10-25),Warm (20-30),,0.33,0.95,1.33,,-1.17,,0
2010-03-07,2010,3,Mar,1,Autumn,2010-03,66,22.3,26.4,0.0,5.0,5.0,,,ENE,ENE,19,33,71,68,1013.8,1012.0,2.0,7.0,25.0,25.6,No,No,0,0,1,0,0,0,24.35,4.1,0.6,3,-1.8,26.0,Dry (<=1 mm),Warm (20-30),,0.21,1.6,0.63,,-0.81,,0
2010-03-08,2010,3,Mar,1,Autumn,2010-03,67,22.6,29.2,0.0,6.4,6.4,,,ENE,NE,11,17,72,65,1011.6,1009.6,6.0,7.0,24.8,27.4,No,No,0,0,1,0,0,0,25.9,6.6,2.6,7,-2.0,14.0,Dry (<=1 mm),Warm (20-30),,1.35,1.74,0.4,,-1.22,,0
2010-03-09,2010,3,Mar,1,Autumn,2010-03,68,20.8,30.0,0.0,9.2,11.7,,,WNW,W,11,22,46,35,1013.4,1012.2,1.0,1.0,23.9,29.6,No,No,0,0,1,0,0,0,25.4,9.2,5.7,11,-1.2,16.5,Dry (<=1 mm),Hot (30-35),,1.68,0.91,-1.92,,-0.88,,0
2010-03-10,2010,3,Mar,1,Autumn,2010-03,69,19.2,20.8,0.2,8.0,0.3,,,S,SSE,20,24,85,67,1020.8,1022.5,8.0,8.0,19.3,20.4,No,No,0,0,1,0,0,0,20.0,1.6,1.1,18,1.7,22.0,Dry (<=1 mm),Warm (20-30),,-2.07,0.16,0.56,,0.5,,0
2010-03-11,2010,3,Mar,1,Autumn,2010-03,70,18.2,24.2,0.0,5.2,9.0,,,S,SSE,24,24,63,49,1031.1,1031.5,2.0,4.0,20.4,23.6,No,No,0,0,1,0,0,0,21.2,6.0,3.2,14,0.4,24.0,Dry (<=1 mm),Warm (20-30),,-0.69,-0.31,-0.83,,2.44,,0
2010-03-12,2010,3,Mar,1,Autumn,2010-03,71,18.7,24.5,0.2,9.0,7.9,,,SE,SE,19,28,55,54,1035.0,1034.8,2.0,4.0,23.3,22.5,No,No,0,0,1,0,0,0,21.6,5.8,-0.8,1,-0.2,23.5,Dry (<=1 mm),Warm (20-30),,-0.56,-0.07,-0.45,,3.17,High pressure,1
2010-03-13,2010,3,Mar,1,Autumn,2010-03,72,17.4,24.7,0.0,7.4,7.1,,,SSE,SE,22,19,68,52,1034.3,1032.9,2.0,6.0,20.5,22.8,No,Yes,0,1,1,0,0,0,21.05,7.3,2.3,16,-1.4,20.5,Dry (<=1 mm),Warm (20-30),,-0.48,-0.68,-0.6,,3.04,High pressure,1
2010-03-14,2010,3,Mar,1,Autumn,2010-03,73,16.2,24.6,5.6,5.6,6.9,,,W,ESE,13,17,87,50,1030.4,1027.8,2.0,5.0,18.7,23.0,Yes,No,1,0,1,0,0,1,20.4,8.4,4.3,37,-2.6,15.0,Light (1-10),Warm (20-30),,-0.52,-1.24,-0.76,,2.3,,0
2010-03-15,2010,3,Mar,1,Autumn,2010-03,74,18.0,25.2,0.0,5.4,5.9,,,W,E,11,15,78,57,1025.7,1022.4,7.0,2.0,19.7,24.5,No,No,0,0,1,0,0,0,21.6,7.2,4.8,21,-3.3,13.0,Dry (<=1 mm),Warm (20-30),,-0.28,-0.4,-0.22,,1.42,,0
2010-03-16,2010,3,Mar,1,Autumn,2010-03,75,17.4,25.5,0.0,5.8,11.0,,,W,E,15,19,82,54,1023.5,1022.7,3.0,1.0,20.0,25.1,No,No,0,0,1,0,0,0,21.45,8.1,5.1,28,-0.8,17.0,Dry (<=1 mm),Warm (20-30),,-0.16,-0.68,-0.45,,1.01,,0
2010-03-17,2010,3,Mar,1,Autumn,2010-03,76,15.6,26.0,0.0,5.4,11.3,,,W,E,13,19,80,54,1025.7,1024.5,0.0,1.0,18.8,24.4,No,No,0,0,1,0,0,0,20.8,10.4,5.6,26,-1.2,16.0,Dry (<=1 mm),Warm (20-30),,0.05,-1.52,-0.45,,1.42,,0
2010-03-18,2010,3,Mar,1,Autumn,2010-03,77,17.0,26.5,0.0,6.6,10.2,,,W,ENE,9,17,77,51,1026.5,1023.7,6.0,4.0,19.8,25.3,No,No,0,0,1,0,0,0,21.75,9.5,5.5,26,-2.8,13.0,Dry (<=1 mm),Warm (20-30),,0.25,-0.87,-0.68,,1.57,,0
2010-03-19,2010,3,Mar,1,Autumn,2010-03,78,18.2,27.4,0.0,7.0,11.2,,,W,ENE,6,17,82,60,1022.2,1019.2,6.0,3.0,20.1,26.9,No,No,0,0,1,0,0,0,22.8,9.2,6.8,22,-3.0,11.5,Dry (<=1 mm),Warm (20-30),,0.62,-0.31,0.02,,0.77,,0
2010-03-20,2010,3,Mar,1,Autumn,2010-03,79,19.8,29.0,0.0,6.2,11.1,,,W,E,15,15,64,68,1021.0,1019.5,3.0,1.0,22.8,26.5,No,No,0,0,1,0,0,0,24.4,9.2,3.7,-4,-1.5,15.0,Dry (<=1 mm),Warm (20-30),,1.27,0.44,0.63,,0.54,,0
